evolution$generation,evolution$evaluated,popInit,infectionRadiusI,objective$integraleInfected,objective$integraleExposed,evolution$samples,propExposed,teG,trG,infectionRadiusI,propRecovered,integraleInfected,density,tiG,propInfecte,mySeed,integraleExposed,propInfected,propSuseptible
600,48951,1216.4994690157232,1.0169004642682322,27.275238622275097,93.89463360389787,6,"[0.02137280012217083,0.02137280012217083,0.019728738574311535,0.02137280012217083,0.02794904631360801,0.032059200183256246]","[3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0]","[1.0169004642682322,1.0169004642682322,1.0169004642682322,1.0169004642682322,1.0169004642682322,1.0169004642682322]","[0.8220307739296473,0.808878281546773,0.8327171739907328,0.7998359430335469,0.7932596968421097,0.8138104661903509]","[31.368603339330246,28.359169892646992,26.805436271845497,24.999495144531835,26.66828239677692,27.745040972704697]","[1.117079402218295,1.117079402218295,1.117079402218295,1.117079402218295,1.117079402218295,1.117079402218295]","[7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[580033821,537666136,-789070389,-561104532,142774066,1232164022]","[87.05617661991532,86.46394192402288,95.08248509656453,98.2681138235854,99.68703275161229,92.70678211123122]","[0.8220307739296473,0.808878281546773,0.8327171739907328,0.7998359430335469,0.7932596968421097,0.8138104661903509]","[0.11508430835015063,0.11837243144586922,0.11015212370657275,0.13070289305481392,0.12988086228088427,0.11590633912408027]"
600,48951,608.876613533408,1.0,10.603998994607148,200.22466301792986,1,"[0.016423688769993]","[3.0]","[365.0]","[1.0]","[0.640523862029727]","[10.603998994607148]","[0.5591153475972525]","[7.0]","[1.0]","[1319314011]","[200.22466301792986]","[0.640523862029727]","[0.3186195621378642]"
600,48951,776.1201077033913,1.9083026734870518,31.121951498731086,57.87639560755273,7,"[0.015461524422436458,0.030923048844872916,0.02576920737072743,0.020615365896581944,0.0360768903190184,0.030923048844872916,0.03221150921340929]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.9083026734870518,1.9083026734870518,1.9083026734870518,1.9083026734870518,1.9083026734870518,1.9083026734870518,1.9083026734870518]","[0.8851722731844872,0.8503838432340053,0.8503838432340053,0.8774415109732691,0.8400761602857143,0.8645569072879054,0.8516723036025416]","[31.121951498731086,31.17269524173833,36.27285712011939,30.74284827264934,30.670971759839336,41.217292639421046,28.29950548016356]","[0.7126906406826367,0.7126906406826367,0.7126906406826367,0.7126906406826367,0.7126906406826367,0.7126906406826367,0.7126906406826367]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-1005561360,1544188221,435745843,17820286,-1670306,977622200,1346056842]","[57.87639560755273,57.894731177282445,55.207064637167036,55.68849584920788,58.60961458904529,46.19898523493745,64.75453094141812]","[0.8851722731844872,0.8503838432340053,0.8503838432340053,0.8774415109732691,0.8400761602857143,0.8645569072879054,0.8516723036025416]","[0.0721537806380368,0.0682883995324277,0.07859608248071867,0.05153841474145486,0.0773076221121823,0.04123073179316389,0.08246146358632778]"
600,48951,661.7600013157988,1.5103541334351869,24.175577716327883,103.13378759286383,3,"[0.0181334622463431,0.0,0.03173355893110043]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.5103541334351869,1.5103541334351869,1.5103541334351869]","[0.849250481870402,0.14808994167846867,0.8024057044006823]","[24.175577716327883,15.548441696940637,30.537690899142405]","[0.6076767688850311,0.6076767688850311,0.6076767688850311]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-175221467,-747292879,1232472993]","[103.13378759286383,406.1306807154121,100.4859483367582]","[0.849250481870402,0.14808994167846867,0.8024057044006823]","[0.09520067679330128,0.8507616037242639,0.12391199201667787]"
600,48951,683.7178334990373,1.002016481237729,11.474621918921057,183.8700091207944,1,"[0.019013691559675115]","[3.0]","[365.0]","[1.002016481237729]","[0.7093569543417254]","[11.474621918921057]","[0.6278400674922289]","[7.0]","[1.0]","[-1049174126]","[183.8700091207944]","[0.7093569543417254]","[0.2354772570082841]"
600,48951,737.4096381104356,1.3716120663756093,21.447676092131026,105.72512869853067,1,"[0.028478065534661492]","[3.0]","[365.0]","[1.3716120663756093]","[0.7784004579474142]","[21.447676092131026]","[0.6771438366487011]","[7.0]","[1.0]","[1328043719]","[105.72512869853067]","[0.7784004579474142]","[0.14510252439089427]"
600,48951,861.9999087033062,1.0,16.47856794773175,152.8389263433204,1,"[0.015081208093810252]","[3.0]","[365.0]","[1.0]","[0.7865430067387192]","[16.47856794773175]","[0.7915517986256255]","[7.0]","[1.0]","[-1781205684]","[152.8389263433204]","[0.7865430067387192]","[0.16241301024103347]"
600,48951,788.0724180091835,1.0,18.496512240165494,158.95585815526493,2,"[0.03299189186912645,0.015227027016519899]","[3.0,3.0]","[365.0,365.0]","[1.0,1.0]","[0.7918054048590347,0.7004432427599153]","[22.52607711504948,14.466947365281513]","[0.7236661322398379,0.7236661322398379]","[7.0,7.0]","[1.0,1.0]","[-1469976018,1307916605]","[148.79871823655,169.11299807397984]","[0.7918054048590347,0.7004432427599153]","[0.12181621613215919,0.24870810793649167]"
600,48951,996.7114532421349,1.3619153210606108,27.601251521087352,78.55473680182166,4,"[0.020065987939582072,0.027089083718435797,0.026085784321456695,0.015049490954686554]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.3619153210606108,1.3619153210606108,1.3619153210606108,1.3619153210606108]","[0.8598275832110919,0.8297286013017188,0.851801188035259,0.8738737747687992]","[27.351393683063822,27.851109359110882,29.86664491105085,27.006487193908193]","[0.9152538597264783,0.9152538597264783,0.9152538597264783,0.9152538597264783]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-1031983296,-2004909881,-402951250,969704790]","[77.29669695731945,73.3149913835156,79.81277664632385,83.13871414730941]","[0.8598275832110919,0.8297286013017188,0.851801188035259,0.8738737747687992]","[0.08427714934624471,0.09531344271301484,0.07625075417041188,0.07926065236134919]"
600,48951,678.1959573684126,1.6421490084801782,22.948780330859233,92.21442155055759,1,"[0.014745000897384819]","[3.0]","[365.0]","[1.6421490084801782]","[0.7932810482793032]","[22.948780330859233]","[0.6227694741675046]","[7.0]","[1.0]","[784183575]","[92.21442155055759]","[0.7932810482793032]","[0.16514401005070997]"
600,48951,554.5646366738529,3.0374887213938457,30.282330426809374,38.02570165963403,1,"[0.02163859576761539]","[3.0]","[365.0]","[3.0374887213938457]","[0.9124274548677823]","[30.282330426809374]","[0.5092420906095986]","[7.0]","[1.0]","[1606404354]","[38.02570165963403]","[0.9124274548677823]","[0.027048244709519238]"
600,48951,1086.4846766030737,1.9983777007320915,34.913135544566536,34.50380808518691,4,"[0.03497518264022657,0.033134383553898854,0.04141797944237357,0.023009988579096426]","[3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0]","[1.9983777007320915,1.9983777007320915,1.9983777007320915,1.9983777007320915]","[0.8716183673761726,0.881742762350975,0.8716183673761726,0.9019915523005799]","[37.28360479375151,34.812879946132504,35.00301223513717,34.8232588539959]","[0.9976902448145764,0.9976902448145764,0.9976902448145764,0.9976902448145764]","[7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0]","[-1332480402,1074029184,63618704,-1684163853]","[33.19616809469757,38.75120338503526,34.61935997506868,34.38825619530514]","[0.8716183673761726,0.881742762350975,0.8716183673761726,0.9019915523005799]","[0.030373184924407284,0.016567191776949427,0.04049757989920971,0.032213984010735]"
600,48951,1009.0626120009987,1.1172906920053176,24.32902467352712,100.6934973141841,2,"[0.015856300500790097,0.01783833806338886]","[3.0,3.0]","[365.0,365.0]","[1.1172906920053176,1.1172906920053176]","[0.8413749453231746,0.8433569828857733]","[22.451354418210745,26.206694928843493]","[0.9265956033067022,0.9265956033067022]","[7.0,7.0]","[1.0,1.0]","[-1789819302,572951131]","[102.77633529314386,98.61065933522436]","[0.8413749453231746,0.8433569828857733]","[0.11099410350553068,0.11099410350553068]"
600,48951,638.262273905051,2.119611498598552,30.09778179021691,66.3749521720678,6,"[0.007833770229609105,0.014100786413296387,0.02036780259698367,0.014100786413296387,0.029768326872514596,0.03133508091843642]","[3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0]","[2.119611498598552,2.119611498598552,2.119611498598552,2.119611498598552,2.119611498598552,2.119611498598552]","[0.8805157738080633,0.8476139388437051,0.874248757624376,0.8601479712110797,0.8601479712110797,0.8758155116702978]","[30.438241574199946,25.259756187523294,29.757322006233874,29.69151693657449,34.53143683200653,30.65024237594815]","[0.5860994250735087,0.5860994250735087,0.5860994250735087,0.5860994250735087,0.5860994250735087,0.5860994250735087]","[7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0]","[1593837565,-17770117,720047910,867414978,-1825239367,-1424191300]","[66.9279726473189,70.00646892073676,65.82193169681669,68.48689292301096,62.6115361873807,65.29225235995285]","[0.8805157738080633,0.8476139388437051,0.874248757624376,0.8601479712110797,0.8601479712110797,0.8758155116702978]","[0.07207068611240376,0.09400524275530925,0.045435867331732806,0.09400524275530925,0.028201572826592775,0.045435867331732806]"
600,48951,1469.6906309977917,1.8408617153183338,35.8685414479063,28.691949937563802,7,"[0.0312991040629891,0.029938273451554795,0.03470118059157488,0.03946408773159495,0.03742284181444349,0.04218574895446357,0.026536196922969022]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.8408617153183338,1.8408617153183338,1.8408617153183338,1.8408617153183338,1.8408617153183338,1.8408617153183338,1.8408617153183338]","[0.8790965749865635,0.9049523566038153,0.8879419739608865,0.8893028045723208,0.8852203127380179,0.8661686841779376,0.9083544331324012]","[40.9825178227178,35.28250476727557,34.907942029842374,36.026256738424436,34.4301087476332,41.825632717633106,35.8685414479063]","[1.3495781735516912,1.3495781735516912,1.3495781735516912,1.3495781735516912,1.3495781735516912,1.3495781735516912,1.3495781735516912]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-2104440161,-1207458974,-1661808557,919556630,1203672791,2106372272,-1733236989]","[26.04304421881064,28.842018909028983,28.285883953839814,29.384019534879396,30.1272915451742,26.320660393584053,28.691949937563802]","[0.8790965749865635,0.9049523566038153,0.8879419739608865,0.8893028045723208,0.8852203127380179,0.8661686841779376,0.9083544331324012]","[0.01701038264292886,0.01701038264292886,0.020412459171514633,0.01837121325436317,0.027216612228686175,0.025175366311534712,0.026536196922969022]"
600,48951,737.4097472579223,1.3716111550752013,23.15771512463522,108.13478777655698,3,"[0.020341472371063575,0.02169757052913448,0.04339514105826896]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.3716111550752013,1.3716111550752013,1.3716111550752013]","[0.8434930543201029,0.8109466985264012,0.7824686372069122]","[23.12174515678695,23.15771512463522,27.69625364146247]","[0.6771439368759616,0.6771439368759616,0.6771439368759616]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-720679591,-1157305186,455146994]","[123.89853868983657,108.13478777655698,102.72151664297652]","[0.8434930543201029,0.8109466985264012,0.7824686372069122]","[0.08543418395846701,0.13425371764901958,0.12204883422638145]"
600,48951,789.5182569106972,1.0,18.79231594484087,157.32280017892188,13,"[0.015199141875394688,0.01773233218796047,0.02026552250052625,0.013932546719111798,0.027865093438223597,0.031664878907072265,0.0,0.02026552250052625,0.01646573703167758,0.0,0.018998927344243362,0.0,0.0]","[3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0]","[365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[0.776422830801412,0.8118874951773329,0.7460245470506226,0.7016937165807214,0.7485577373631884,0.752357522832037,0.13805887203483508,0.7244924293938134,0.8182204709587474,0.1329924914097035,0.7890887823642408,0.14312525265996665,0.13172589625342063]","[20.190554941077675,19.97613857410546,19.603834237147094,16.654043629534147,20.254952003645847,18.79231594484087,13.072300049741967,21.151218062739037,21.43593909883233,14.875474004827863,16.022999593148324,13.486964277580897,13.133990472461639]","[0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038,0.7249938079988038]","[7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[-180209267,1546851021,64078373,979771303,-1646891295,-579882259,-163430014,-434484276,-775200063,-1878783076,910417404,790182128,-689354880]","[146.30224221900173,151.93359412834909,156.32077590652614,160.3930268377519,150.70364032972387,157.32280017892188,415.2092400065921,148.69172912067933,146.32319617843024,409.21930788629277,159.93528086679163,404.63437060925094,415.4144284219101]","[0.776422830801412,0.8118874951773329,0.7460245470506226,0.7016937165807214,0.7485577373631884,0.752357522832037,0.13805887203483508,0.7244924293938134,0.8182204709587474,0.1329924914097035,0.7890887823642408,0.14312525265996665,0.13172589625342063]","[0.16972375094190736,0.12792611078457197,0.18492289281730204,0.24191967485003213,0.18238970250473627,0.1481916332850982,0.8612847062723656,0.2165877717243743,0.11779334953430884,0.8663510868974972,0.13805887203483508,0.8562183256472341,0.8676176820537801]"
600,48951,648.3331702979231,1.451083109696618,21.485202573722834,112.53121862963116,3,"[0.0,0.02776350312560533,0.01696658524342548]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.451083109696618,1.451083109696618,1.451083109696618]","[0.15732651771176354,0.8035991738022432,0.8236505927262915]","[15.61548609262225,24.01679525148735,21.485202573722834]","[0.5953472638181112,0.5953472638181112,0.5953472638181112]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[-2117282087,803102357,-2092477752]","[402.80009100152466,112.53121862963116,110.8014811488403]","[0.15732651771176354,0.8035991738022432,0.8236505927262915]","[0.8421595948100283,0.1295630145861582,0.13573268194740384]"
600,48951,693.0636844489343,1.3161179807260863,18.87846835708966,136.3652336080004,3,"[0.023085901568658657,0.0,0.023085901568658657]","[3.0,3.0,3.0]","[365.0,365.0,365.0]","[1.3161179807260863,1.3161179807260863,1.3161179807260863]","[0.8123351614471764,0.15005836019628127,0.8007922106628471]","[18.87846835708966,14.074845754154696,21.224812962507777]","[0.6364221161147239,0.6364221161147239,0.6364221161147239]","[7.0,7.0,7.0]","[1.0,1.0,1.0]","[1018073642,802996173,-1292613875]","[136.3652336080004,405.2616738078713,127.03997224311013]","[0.8123351614471764,0.15005836019628127,0.8007922106628471]","[0.11398663899525212,0.8498497514962468,0.1399582782599931]"
600,48951,760.4162242899263,1.0,17.131193581697584,145.93440029042011,1,"[0.018410969614796352]","[3.0]","[365.0]","[1.0]","[0.7666853775304481]","[17.131193581697584]","[0.6982701784113189]","[7.0]","[1.0]","[1032365722]","[145.93440029042011]","[0.7666853775304481]","[0.18410969614796352]"
600,48951,621.3774774793028,1.3716110476302528,19.236549778310845,127.01850982338871,1,"[0.02413991582194034]","[3.0]","[365.0]","[1.3716110476302528]","[0.7628213399733148]","[19.236549778310845]","[0.5705945615053285]","[7.0]","[1.0]","[208065148]","[127.01850982338871]","[0.7628213399733148]","[0.1673700830321197]"
600,48951,788.0719219463352,1.1473629930971414,17.234186888444718,140.69748424585026,1,"[0.00507567886712805]","[3.0]","[365.0]","[1.1473629930971414]","[0.8286045750586541]","[17.234186888444718]","[0.7236656767183979]","[7.0]","[1.0]","[-1563759545]","[140.69748424585026]","[0.8286045750586541]","[0.1510014462970595]"
600,48951,570.2032524003793,1.698872325976056,19.904452072194047,107.25435291468031,1,"[0.024552648447837385]","[3.0]","[365.0]","[1.698872325976056]","[0.8242674836059694]","[19.904452072194047]","[0.5236026192840948]","[7.0]","[1.0]","[2013551951]","[107.25435291468031]","[0.8242674836059694]","[0.09470307258451563]"
