"BehaviorSpace results (NetLogo 6.2.2)"
"../repro-seir-master/model/m2-seir.nlogo"
"experiment"
"04/14/2023 16:45:27:554 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","300","0","300"
"[run number]","pop-init","te-g","ti-g","infectionRadius-i","beta","tr-g","prop-infecte","[step]","propSuseptible","propExposed","propInfected","propRecovered"
"12","20000","3","7","1","0.5","365","0.1","592","0.2288","0.02015","0.0372","0.71385"
"10","20000","3","7","1","0.5","365","0.1","459","0.2394","0.01615","0.03475","0.7097"
"2","20000","3","7","1","0.5","365","0.1","609","0.2418","0.01475","0.032","0.71145"
"3","20000","3","7","1","0.5","365","0.1","597","0.24165","0.0148","0.03395","0.7096"
"5","20000","3","7","1","0.5","365","0.1","607","0.238","0.01605","0.0346","0.71135"
"8","20000","3","7","1","0.5","365","0.1","603","0.2399","0.0126","0.02985","0.71765"
"13","20000","3","7","1","0.5","365","0.1","614","0.23125","0.01725","0.0332","0.7183"
"9","20000","3","7","1","0.5","365","0.1","493","0.22445","0.01895","0.0408","0.7158"
"19","20000","3","7","1","0.5","365","0.1","507","0.2343","0.0161","0.0362","0.7134"
"6","20000","3","7","1","0.5","365","0.1","581","0.24865","0.0157","0.0275","0.70815"
"15","20000","3","7","1","0.5","365","0.1","605","0.2453","0.0157","0.0321","0.7069"
"5","20000","3","7","1","0.5","365","0.1","608","0.2331","0.01835","0.0347","0.71385"
"9","20000","3","7","1","0.5","365","0.1","494","0.2195","0.02045","0.0412","0.71885"
"4","20000","3","7","1","0.5","365","0.1","609","0.2548","0.0155","0.0322","0.6975"
"15","20000","3","7","1","0.5","365","0.1","606","0.2406","0.0176","0.03395","0.70785"
"20","20000","3","7","1","0.5","365","0.1","603","0.7771","0","0","0.2229"
"10","20000","3","7","1","0.5","365","0.1","460","0.235","0.0189","0.03405","0.71205"
"3","20000","3","7","1","0.5","365","0.1","598","0.2374","0.0165","0.0337","0.7124"
"2","20000","3","7","1","0.5","365","0.1","610","0.2372","0.01735","0.0316","0.71385"
"8","20000","3","7","1","0.5","365","0.1","604","0.23675","0.01525","0.0285","0.7195"
"18","20000","3","7","1","0.5","365","0.1","597","0.2352","0.0159","0.0327","0.7162"
"28","20000","3","7","1","0.5","365","0.1","509","0.2402","0.016","0.03075","0.71305"
"1","20000","3","7","1","0.5","365","0.1","613","0.24225","0.01715","0.0346","0.706"
"5","20000","3","7","1","0.5","365","0.1","609","0.2382","0.01575","0.0349","0.71115"
"6","20000","3","7","1","0.5","365","0.1","582","0.24535","0.01725","0.02835","0.70905"
"17","20000","3","7","1","0.5","365","0.1","441","0.2501","0.0189","0.0365","0.6945"
"4","20000","3","7","1","0.5","365","0.1","610","0.25","0.01865","0.0318","0.69955"
"19","20000","3","7","1","0.5","365","0.1","508","0.22945","0.0189","0.0358","0.71585"
"15","20000","3","7","1","0.5","365","0.1","607","0.2441","0.0162","0.03385","0.70585"
"9","20000","3","7","1","0.5","365","0.1","495","0.22345","0.0181","0.04005","0.7184"
"11","20000","3","7","1","0.5","365","0.1","417","0.2566","0.0158","0.0281","0.6995"
"5","20000","3","7","1","0.5","365","0.1","610","0.2343","0.01755","0.03475","0.7134"
"15","20000","3","7","1","0.5","365","0.1","608","0.23855","0.0193","0.0346","0.70755"
"7","20000","3","7","1","0.5","365","0.1","413","0.26595","0.01585","0.03055","0.68765"
"9","20000","3","7","1","0.5","365","0.1","496","0.21825","0.02095","0.03885","0.72195"
"12","20000","3","7","1","0.5","365","0.1","593","0.23245","0.018","0.0373","0.71225"
"1","20000","3","7","1","0.5","365","0.1","614","0.2396","0.01805","0.0349","0.70745"
"14","20000","3","7","1","0.5","365","0.1","567","0.2346","0.0185","0.0376","0.7093"
"20","20000","3","7","1","0.5","365","0.1","604","0.778","0","0","0.222"
"28","20000","3","7","1","0.5","365","0.1","510","0.23565","0.01795","0.03185","0.71455"
"18","20000","3","7","1","0.5","365","0.1","598","0.23155","0.0176","0.03315","0.7177"
"13","20000","3","7","1","0.5","365","0.1","615","0.2335","0.0158","0.0333","0.7174"
"5","20000","3","7","1","0.5","365","0.1","611","0.23815","0.016","0.0341","0.71175"
"17","20000","3","7","1","0.5","365","0.1","442","0.2451","0.0214","0.0368","0.6967"
"15","20000","3","7","1","0.5","365","0.1","609","0.24035","0.01825","0.03445","0.70695"
"21","20000","3","7","1","0.5","365","0.1","411","0.2743","0.0138","0.0295","0.6824"
"12","20000","3","7","1","0.5","365","0.1","594","0.22655","0.02105","0.03755","0.71485"
"3","20000","3","7","1","0.5","365","0.1","599","0.24185","0.01505","0.03305","0.71005"
"15","20000","3","7","1","0.5","365","0.1","610","0.2369","0.0193","0.0349","0.7089"
"11","20000","3","7","1","0.5","365","0.1","418","0.2521","0.01685","0.02905","0.702"
"5","20000","3","7","1","0.5","365","0.1","612","0.23375","0.01885","0.0326","0.7148"
"7","20000","3","7","1","0.5","365","0.1","414","0.26165","0.0178","0.0316","0.68895"
"9","20000","3","7","1","0.5","365","0.1","497","0.224","0.01835","0.03895","0.7187"
"2","20000","3","7","1","0.5","365","0.1","611","0.2421","0.01605","0.0309","0.71095"
"3","20000","3","7","1","0.5","365","0.1","600","0.2381","0.0166","0.0333","0.712"
"14","20000","3","7","1","0.5","365","0.1","568","0.2302","0.02005","0.0382","0.71155"
"13","20000","3","7","1","0.5","365","0.1","616","0.23005","0.018","0.034","0.71795"
"8","20000","3","7","1","0.5","365","0.1","605","0.2404","0.0132","0.0295","0.7169"
"18","20000","3","7","1","0.5","365","0.1","599","0.236","0.016","0.03255","0.71545"
"4","20000","3","7","1","0.5","365","0.1","611","0.25325","0.01585","0.03225","0.69865"
"6","20000","3","7","1","0.5","365","0.1","583","0.2499","0.0148","0.02895","0.70635"
"15","20000","3","7","1","0.5","365","0.1","611","0.23935","0.0173","0.0354","0.70795"
"18","20000","3","7","1","0.5","365","0.1","600","0.23305","0.0172","0.03295","0.7168"
"4","20000","3","7","1","0.5","365","0.1","612","0.24995","0.0179","0.03145","0.7007"
"20","20000","3","7","1","0.5","365","0.1","605","0.77875","0","0","0.22125"
"10","20000","3","7","1","0.5","365","0.1","461","0.23825","0.0167","0.0335","0.71155"
"15","20000","3","7","1","0.5","365","0.1","612","0.2359","0.019","0.0358","0.7093"
"2","20000","3","7","1","0.5","365","0.1","612","0.23895","0.0172","0.03075","0.7131"
"21","20000","3","7","1","0.5","365","0.1","412","0.2687","0.0178","0.0289","0.6846"
"9","20000","3","7","1","0.5","365","0.1","498","0.21865","0.02135","0.03915","0.72085"
"8","20000","3","7","1","0.5","365","0.1","606","0.2378","0.01525","0.02865","0.7183"
"19","20000","3","7","1","0.5","365","0.1","509","0.2335","0.01705","0.0356","0.71385"
"1","20000","3","7","1","0.5","365","0.1","615","0.2431","0.0154","0.03595","0.70555"
"6","20000","3","7","1","0.5","365","0.1","584","0.2467","0.01605","0.02925","0.708"
"4","20000","3","7","1","0.5","365","0.1","613","0.2529","0.0165","0.03115","0.69945"
"18","20000","3","7","1","0.5","365","0.1","601","0.2367","0.0146","0.03165","0.71705"
"15","20000","3","7","1","0.5","365","0.1","613","0.23975","0.0174","0.03505","0.7078"
"4","20000","3","7","1","0.5","365","0.1","614","0.2494","0.0188","0.0309","0.7009"
"10","20000","3","7","1","0.5","365","0.1","462","0.234","0.01805","0.03395","0.714"
"12","20000","3","7","1","0.5","365","0.1","595","0.2304","0.01805","0.03775","0.7138"
"18","20000","3","7","1","0.5","365","0.1","602","0.2348","0.0157","0.0319","0.7176"
"15","20000","3","7","1","0.5","365","0.1","614","0.23475","0.0204","0.0356","0.70925"
"5","20000","3","7","1","0.5","365","0.1","613","0.2367","0.01735","0.03245","0.7135"
"1","20000","3","7","1","0.5","365","0.1","616","0.2399","0.017","0.0349","0.7082"
"19","20000","3","7","1","0.5","365","0.1","510","0.2296","0.01835","0.0357","0.71635"
"20","20000","3","7","1","0.5","365","0.1","606","0.77925","0","0","0.22075"
"3","20000","3","7","1","0.5","365","0.1","601","0.2417","0.0142","0.03415","0.70995"
"13","20000","3","7","1","0.5","365","0.1","617","0.23345","0.01515","0.0341","0.7173"
"28","20000","3","7","1","0.5","365","0.1","511","0.2406","0.0173","0.0301","0.712"
"15","20000","3","7","1","0.5","365","0.1","615","0.23805","0.01835","0.0356","0.708"
"17","20000","3","7","1","0.5","365","0.1","443","0.24845","0.01835","0.03895","0.69425"
"12","20000","3","7","1","0.5","365","0.1","596","0.2253","0.02105","0.0372","0.71645"
"18","20000","3","7","1","0.5","365","0.1","603","0.23745","0.01505","0.0311","0.7164"
"5","20000","3","7","1","0.5","365","0.1","614","0.23195","0.01915","0.03315","0.71575"
"4","20000","3","7","1","0.5","365","0.1","615","0.2525","0.0162","0.03185","0.69945"
"15","20000","3","7","1","0.5","365","0.1","616","0.2331","0.02065","0.0354","0.71085"
"14","20000","3","7","1","0.5","365","0.1","569","0.2343","0.01795","0.0371","0.71065"
"9","20000","3","7","1","0.5","365","0.1","499","0.2232","0.018","0.0381","0.7207"
"2","20000","3","7","1","0.5","365","0.1","613","0.2414","0.01615","0.031","0.71145"
"3","20000","3","7","1","0.5","365","0.1","602","0.2376","0.01685","0.03315","0.7124"
"1","20000","3","7","1","0.5","365","0.1","617","0.2427","0.01535","0.03505","0.7069"
"13","20000","3","7","1","0.5","365","0.1","618","0.22875","0.01835","0.03345","0.71945"
"11","20000","3","7","1","0.5","365","0.1","419","0.2552","0.0151","0.0296","0.7001"
"8","20000","3","7","1","0.5","365","0.1","607","0.24085","0.01365","0.0292","0.7163"
"9","20000","3","7","1","0.5","365","0.1","500","0.2179","0.02055","0.03805","0.7235"
"28","20000","3","7","1","0.5","365","0.1","512","0.23715","0.01865","0.0295","0.7147"
"1","20000","3","7","1","0.5","365","0.1","618","0.2384","0.01765","0.0333","0.71065"
"7","20000","3","7","1","0.5","365","0.1","415","0.26475","0.01595","0.0307","0.6886"
"15","20000","3","7","1","0.5","365","0.1","617","0.23585","0.0192","0.0353","0.70965"
"6","20000","3","7","1","0.5","365","0.1","585","0.24995","0.01475","0.0292","0.7061"
"4","20000","3","7","1","0.5","365","0.1","616","0.2486","0.01815","0.03265","0.7006"
"17","20000","3","7","1","0.5","365","0.1","444","0.242","0.02105","0.03995","0.697"
"20","20000","3","7","1","0.5","365","0.1","607","0.7797","0","0","0.2203"
"18","20000","3","7","1","0.5","365","0.1","604","0.23335","0.0174","0.03195","0.7173"
"2","20000","3","7","1","0.5","365","0.1","614","0.23715","0.01805","0.0313","0.7135"
"15","20000","3","7","1","0.5","365","0.1","618","0.23085","0.02055","0.03645","0.71215"
"14","20000","3","7","1","0.5","365","0.1","570","0.22965","0.02085","0.0367","0.7128"
"1","20000","3","7","1","0.5","365","0.1","619","0.2417","0.01595","0.03255","0.7098"
"8","20000","3","7","1","0.5","365","0.1","608","0.23845","0.01535","0.02935","0.71685"
"9","20000","3","7","1","0.5","365","0.1","501","0.2225","0.018","0.038","0.7215"
"6","20000","3","7","1","0.5","365","0.1","586","0.24705","0.01595","0.0301","0.7069"
"1","20000","3","7","1","0.5","365","0.1","620","0.2375","0.0179","0.03185","0.71275"
"11","20000","3","7","1","0.5","365","0.1","420","0.25175","0.01655","0.02925","0.70245"
"9","20000","3","7","1","0.5","365","0.1","502","0.2168","0.02115","0.0379","0.72415"
"21","20000","3","7","1","0.5","365","0.1","413","0.27165","0.01685","0.0285","0.683"
"15","20000","3","7","1","0.5","365","0.1","619","0.2331","0.01895","0.03595","0.712"
"12","20000","3","7","1","0.5","365","0.1","597","0.2298","0.0181","0.0375","0.7146"
"10","20000","3","7","1","0.5","365","0.1","463","0.23735","0.01635","0.03335","0.71295"
"5","20000","3","7","1","0.5","365","0.1","615","0.23585","0.01695","0.0331","0.7141"
"7","20000","3","7","1","0.5","365","0.1","416","0.2597","0.0187","0.03035","0.69125"
"19","20000","3","7","1","0.5","365","0.1","511","0.23305","0.016","0.0359","0.71505"
"15","20000","3","7","1","0.5","365","0.1","620","0.2286","0.0202","0.03685","0.71435"
"13","20000","3","7","1","0.5","365","0.1","619","0.23225","0.01655","0.03395","0.71725"
"20","20000","3","7","1","0.5","365","0.1","608","0.7801","0","0","0.2199"
"3","20000","3","7","1","0.5","365","0.1","603","0.2409","0.0153","0.033","0.7108"
"1","20000","3","7","1","0.5","365","0.1","621","0.24015","0.0155","0.0319","0.71245"
"9","20000","3","7","1","0.5","365","0.1","503","0.2211","0.01905","0.03715","0.7227"
"12","20000","3","7","1","0.5","365","0.1","598","0.2258","0.02035","0.0375","0.71635"
"1","20000","3","7","1","0.5","365","0.1","622","0.236","0.0169","0.0335","0.7136"
"15","20000","3","7","1","0.5","365","0.1","621","0.2317","0.01785","0.03555","0.7149"
"5","20000","3","7","1","0.5","365","0.1","616","0.23185","0.01935","0.0338","0.715"
"18","20000","3","7","1","0.5","365","0.1","605","0.23745","0.01655","0.03165","0.71435"
"10","20000","3","7","1","0.5","365","0.1","464","0.2329","0.0187","0.03315","0.71525"
"21","20000","3","7","1","0.5","365","0.1","414","0.2664","0.0188","0.0295","0.6853"
"19","20000","3","7","1","0.5","365","0.1","512","0.22835","0.0187","0.035","0.71795"
"15","20000","3","7","1","0.5","365","0.1","622","0.2276","0.0196","0.03605","0.71675"
"4","20000","3","7","1","0.5","365","0.1","617","0.25205","0.01595","0.03235","0.69965"
"2","20000","3","7","1","0.5","365","0.1","615","0.24105","0.0156","0.03115","0.7122"
"18","20000","3","7","1","0.5","365","0.1","606","0.23445","0.0173","0.0314","0.71685"
"3","20000","3","7","1","0.5","365","0.1","604","0.2363","0.01755","0.03345","0.7127"
"13","20000","3","7","1","0.5","365","0.1","620","0.2285","0.01855","0.0337","0.71925"
"9","20000","3","7","1","0.5","365","0.1","504","0.21585","0.0209","0.03685","0.7264"
"1","20000","3","7","1","0.5","365","0.1","623","0.2393","0.01485","0.03425","0.7116"
"28","20000","3","7","1","0.5","365","0.1","513","0.242","0.01615","0.0293","0.71255"
"8","20000","3","7","1","0.5","365","0.1","609","0.2427","0.0141","0.0292","0.714"
"15","20000","3","7","1","0.5","365","0.1","623","0.2296","0.01785","0.036","0.71655"
"1","20000","3","7","1","0.5","365","0.1","624","0.23545","0.01715","0.0337","0.7137"
"6","20000","3","7","1","0.5","365","0.1","587","0.25075","0.0147","0.02945","0.7051"
"14","20000","3","7","1","0.5","365","0.1","571","0.23245","0.0178","0.0371","0.71265"
"20","20000","3","7","1","0.5","365","0.1","609","0.78075","0","0","0.21925"
"2","20000","3","7","1","0.5","365","0.1","616","0.23675","0.0175","0.0309","0.71485"
"18","20000","3","7","1","0.5","365","0.1","607","0.2371","0.01545","0.031","0.71645"
"4","20000","3","7","1","0.5","365","0.1","618","0.2476","0.0193","0.0317","0.7014"
"17","20000","3","7","1","0.5","365","0.1","445","0.2456","0.01835","0.04055","0.6955"
"15","20000","3","7","1","0.5","365","0.1","624","0.2252","0.02005","0.0367","0.71805"
"18","20000","3","7","1","0.5","365","0.1","608","0.23235","0.01795","0.03175","0.71795"
"8","20000","3","7","1","0.5","365","0.1","610","0.2392","0.01585","0.0294","0.71555"
"1","20000","3","7","1","0.5","365","0.1","625","0.23895","0.01485","0.03375","0.71245"
"28","20000","3","7","1","0.5","365","0.1","514","0.2387","0.01825","0.0292","0.71385"
"6","20000","3","7","1","0.5","365","0.1","588","0.2473","0.0172","0.02865","0.70685"
"12","20000","3","7","1","0.5","365","0.1","599","0.2295","0.0177","0.0374","0.7154"
"15","20000","3","7","1","0.5","365","0.1","625","0.22695","0.01755","0.0362","0.7193"
"5","20000","3","7","1","0.5","365","0.1","617","0.2355","0.01725","0.0329","0.71435"
"1","20000","3","7","1","0.5","365","0.1","626","0.23515","0.01735","0.03335","0.71415"
"11","20000","3","7","1","0.5","365","0.1","421","0.2543","0.0151","0.0299","0.7007"
"14","20000","3","7","1","0.5","365","0.1","572","0.2283","0.01965","0.03745","0.7146"
"15","20000","3","7","1","0.5","365","0.1","626","0.22185","0.02015","0.0354","0.7226"
"18","20000","3","7","1","0.5","365","0.1","609","0.23615","0.01585","0.03185","0.71615"
"17","20000","3","7","1","0.5","365","0.1","446","0.23915","0.0223","0.0387","0.69985"
"13","20000","3","7","1","0.5","365","0.1","621","0.23235","0.01585","0.0346","0.7172"
"3","20000","3","7","1","0.5","365","0.1","605","0.24185","0.0152","0.03325","0.7097"
"20","20000","3","7","1","0.5","365","0.1","610","0.78125","0","0","0.21875"
"18","20000","3","7","1","0.5","365","0.1","610","0.2324","0.0166","0.03295","0.71805"
"12","20000","3","7","1","0.5","365","0.1","600","0.22635","0.0187","0.0378","0.71715"
"7","20000","3","7","1","0.5","365","0.1","417","0.2631","0.0165","0.0314","0.689"
"5","20000","3","7","1","0.5","365","0.1","618","0.23185","0.0182","0.03365","0.7163"
"1","20000","3","7","1","0.5","365","0.1","627","0.23855","0.01585","0.03285","0.71275"
"19","20000","3","7","1","0.5","365","0.1","513","0.23205","0.01635","0.0355","0.7161"
"15","20000","3","7","1","0.5","365","0.1","627","0.22435","0.01805","0.0363","0.7213"
"10","20000","3","7","1","0.5","365","0.1","465","0.23615","0.0168","0.0325","0.71455"
"1","20000","3","7","1","0.5","365","0.1","628","0.2347","0.01755","0.03325","0.7145"
"2","20000","3","7","1","0.5","365","0.1","617","0.2405","0.01525","0.03125","0.713"
"13","20000","3","7","1","0.5","365","0.1","622","0.2303","0.01665","0.0346","0.71845"
"3","20000","3","7","1","0.5","365","0.1","606","0.23825","0.01705","0.03295","0.71175"
"9","20000","3","7","1","0.5","365","0.1","505","0.2199","0.01875","0.03705","0.7243"
"11","20000","3","7","1","0.5","365","0.1","422","0.2499","0.01635","0.03125","0.7025"
"15","20000","3","7","1","0.5","365","0.1","628","0.2203","0.0187","0.037","0.724"
"4","20000","3","7","1","0.5","365","0.1","619","0.25","0.0164","0.0328","0.7008"
"18","20000","3","7","1","0.5","365","0.1","611","0.2361","0.01395","0.03305","0.7169"
"18","20000","3","7","1","0.5","365","0.1","612","0.23275","0.016","0.0332","0.71805"
"21","20000","3","7","1","0.5","365","0.1","415","0.2703","0.0167","0.03025","0.68275"
"8","20000","3","7","1","0.5","365","0.1","611","0.24285","0.0147","0.0288","0.71365"
"1","20000","3","7","1","0.5","365","0.1","629","0.2378","0.01635","0.03315","0.7127"
"19","20000","3","7","1","0.5","365","0.1","514","0.22845","0.0181","0.0353","0.71815"
"15","20000","3","7","1","0.5","365","0.1","629","0.2226","0.01725","0.03635","0.7238"
"7","20000","3","7","1","0.5","365","0.1","418","0.2587","0.01775","0.03185","0.6917"
"10","20000","3","7","1","0.5","365","0.1","466","0.2312","0.0193","0.0322","0.7173"
"2","20000","3","7","1","0.5","365","0.1","618","0.23755","0.0168","0.0313","0.71435"
"20","20000","3","7","1","0.5","365","0.1","611","0.78175","0","0","0.21825"
"6","20000","3","7","1","0.5","365","0.1","589","0.25225","0.0149","0.029","0.70385"
"9","20000","3","7","1","0.5","365","0.1","506","0.21595","0.0204","0.038","0.72565"
"4","20000","3","7","1","0.5","365","0.1","620","0.2465","0.01815","0.0327","0.70265"
"1","20000","3","7","1","0.5","365","0.1","630","0.2332","0.0189","0.0331","0.7148"
"15","20000","3","7","1","0.5","365","0.1","630","0.2189","0.01925","0.03565","0.7262"
"18","20000","3","7","1","0.5","365","0.1","613","0.2371","0.0143","0.03225","0.71635"
"8","20000","3","7","1","0.5","365","0.1","612","0.2405","0.0155","0.0293","0.7147"
"14","20000","3","7","1","0.5","365","0.1","573","0.2321","0.0166","0.0372","0.7141"
"12","20000","3","7","1","0.5","365","0.1","601","0.2299","0.01745","0.03705","0.7156"
"28","20000","3","7","1","0.5","365","0.1","515","0.2437","0.01675","0.02925","0.7103"
"5","20000","3","7","1","0.5","365","0.1","619","0.23665","0.0164","0.0335","0.71345"
"18","20000","3","7","1","0.5","365","0.1","614","0.23245","0.0168","0.0328","0.71795"
"15","20000","3","7","1","0.5","365","0.1","631","0.2233","0.01695","0.03465","0.7251"
"6","20000","3","7","1","0.5","365","0.1","590","0.2485","0.01625","0.03045","0.7048"
"1","20000","3","7","1","0.5","365","0.1","631","0.23565","0.0168","0.0331","0.71445"
"21","20000","3","7","1","0.5","365","0.1","416","0.26515","0.0189","0.03135","0.6846"
"13","20000","3","7","1","0.5","365","0.1","623","0.2345","0.0148","0.0336","0.7171"
"17","20000","3","7","1","0.5","365","0.1","447","0.24255","0.0187","0.03965","0.6991"
"3","20000","3","7","1","0.5","365","0.1","607","0.24225","0.01465","0.0326","0.7105"
"4","20000","3","7","1","0.5","365","0.1","621","0.24965","0.0163","0.0331","0.70095"
"20","20000","3","7","1","0.5","365","0.1","612","0.78205","0","0","0.21795"
"9","20000","3","7","1","0.5","365","0.1","507","0.22045","0.01755","0.0383","0.7237"
"18","20000","3","7","1","0.5","365","0.1","615","0.23565","0.0155","0.03245","0.7164"
"12","20000","3","7","1","0.5","365","0.1","602","0.2241","0.0215","0.03655","0.71785"
"5","20000","3","7","1","0.5","365","0.1","620","0.23345","0.01805","0.03295","0.71555"
"1","20000","3","7","1","0.5","365","0.1","632","0.23225","0.01895","0.03295","0.71585"
"9","20000","3","7","1","0.5","365","0.1","508","0.21585","0.01965","0.0381","0.7264"
"4","20000","3","7","1","0.5","365","0.1","622","0.24465","0.01835","0.0338","0.7032"
"15","20000","3","7","1","0.5","365","0.1","632","0.2203","0.01765","0.03535","0.7267"
"14","20000","3","7","1","0.5","365","0.1","574","0.22735","0.0188","0.0375","0.71635"
"28","20000","3","7","1","0.5","365","0.1","516","0.24135","0.01695","0.03025","0.71145"
"18","20000","3","7","1","0.5","365","0.1","616","0.23185","0.01755","0.03275","0.71785"
"13","20000","3","7","1","0.5","365","0.1","624","0.22975","0.0175","0.03335","0.7194"
"2","20000","3","7","1","0.5","365","0.1","619","0.2407","0.01535","0.03165","0.7123"
"3","20000","3","7","1","0.5","365","0.1","608","0.2393","0.0168","0.0325","0.7114"
"17","20000","3","7","1","0.5","365","0.1","448","0.23705","0.0201","0.0406","0.70225"
"4","20000","3","7","1","0.5","365","0.1","623","0.248","0.0159","0.03395","0.70215"
"19","20000","3","7","1","0.5","365","0.1","515","0.23125","0.0164","0.0356","0.71675"
"11","20000","3","7","1","0.5","365","0.1","423","0.25305","0.01545","0.0299","0.7016"
"9","20000","3","7","1","0.5","365","0.1","509","0.2205","0.0175","0.0381","0.7239"
"18","20000","3","7","1","0.5","365","0.1","617","0.23575","0.0148","0.0328","0.71665"
"8","20000","3","7","1","0.5","365","0.1","613","0.2438","0.01355","0.0295","0.71315"
"4","20000","3","7","1","0.5","365","0.1","624","0.24365","0.01865","0.03465","0.70305"
"9","20000","3","7","1","0.5","365","0.1","510","0.21735","0.01875","0.038","0.7259"
"10","20000","3","7","1","0.5","365","0.1","467","0.2357","0.01735","0.03245","0.7145"
"2","20000","3","7","1","0.5","365","0.1","620","0.2367","0.0171","0.03165","0.71455"
"18","20000","3","7","1","0.5","365","0.1","618","0.2321","0.0171","0.03255","0.71825"
"20","20000","3","7","1","0.5","365","0.1","613","0.7826","0","0","0.2174"
"6","20000","3","7","1","0.5","365","0.1","591","0.2526","0.01475","0.0307","0.70195"
"19","20000","3","7","1","0.5","365","0.1","516","0.2256","0.01965","0.03535","0.7194"
"7","20000","3","7","1","0.5","365","0.1","419","0.26245","0.0159","0.03105","0.6906"
"4","20000","3","7","1","0.5","365","0.1","625","0.24665","0.0162","0.0352","0.70195"
"8","20000","3","7","1","0.5","365","0.1","614","0.24035","0.0156","0.0288","0.71525"
"12","20000","3","7","1","0.5","365","0.1","603","0.22745","0.019","0.03765","0.7159"
"18","20000","3","7","1","0.5","365","0.1","619","0.23595","0.01515","0.03275","0.71615"
"9","20000","3","7","1","0.5","365","0.1","511","0.2216","0.0167","0.0367","0.725"
"5","20000","3","7","1","0.5","365","0.1","621","0.2368","0.01715","0.03255","0.7135"
"1","20000","3","7","1","0.5","365","0.1","633","0.23675","0.01595","0.03425","0.71305"
"11","20000","3","7","1","0.5","365","0.1","424","0.24865","0.01775","0.02925","0.70435"
"10","20000","3","7","1","0.5","365","0.1","468","0.23225","0.0186","0.03165","0.7175"
"3","20000","3","7","1","0.5","365","0.1","609","0.24285","0.01555","0.0317","0.7099"
"18","20000","3","7","1","0.5","365","0.1","620","0.23115","0.0182","0.0321","0.71855"
"9","20000","3","7","1","0.5","365","0.1","512","0.2168","0.0194","0.0368","0.727"
"6","20000","3","7","1","0.5","365","0.1","592","0.2488","0.01705","0.0304","0.70375"
"13","20000","3","7","1","0.5","365","0.1","625","0.2324","0.01615","0.03325","0.7182"
"3","20000","3","7","1","0.5","365","0.1","610","0.2394","0.017","0.0317","0.7119"
"15","20000","3","7","1","0.5","365","0.1","633","0.22385","0.0157","0.0357","0.72475"
"4","20000","3","7","1","0.5","365","0.1","626","0.2429","0.0183","0.0346","0.7042"
"20","20000","3","7","1","0.5","365","0.1","614","0.78305","0","0","0.21695"
"12","20000","3","7","1","0.5","365","0.1","604","0.2227","0.02065","0.03705","0.7196"
"5","20000","3","7","1","0.5","365","0.1","622","0.23385","0.0181","0.0332","0.71485"
"21","20000","3","7","1","0.5","365","0.1","417","0.26835","0.0169","0.03205","0.6827"
"14","20000","3","7","1","0.5","365","0.1","575","0.23025","0.01775","0.03635","0.71565"
"1","20000","3","7","1","0.5","365","0.1","634","0.23165","0.01915","0.0338","0.7154"
"7","20000","3","7","1","0.5","365","0.1","420","0.2573","0.01905","0.0312","0.69245"
"18","20000","3","7","1","0.5","365","0.1","621","0.2341","0.0165","0.0329","0.7165"
"9","20000","3","7","1","0.5","365","0.1","513","0.2225","0.0167","0.03565","0.72515"
"3","20000","3","7","1","0.5","365","0.1","611","0.24285","0.0153","0.0318","0.71005"
"28","20000","3","7","1","0.5","365","0.1","517","0.2448","0.01495","0.0302","0.71005"
"13","20000","3","7","1","0.5","365","0.1","626","0.22915","0.01715","0.0337","0.72"
"18","20000","3","7","1","0.5","365","0.1","622","0.2298","0.01755","0.03445","0.7182"
"2","20000","3","7","1","0.5","365","0.1","621","0.23995","0.01585","0.03125","0.71295"
"9","20000","3","7","1","0.5","365","0.1","514","0.21835","0.0185","0.0357","0.72745"
"3","20000","3","7","1","0.5","365","0.1","612","0.2388","0.01715","0.03135","0.7127"
"15","20000","3","7","1","0.5","365","0.1","634","0.2193","0.01855","0.03495","0.7272"
"17","20000","3","7","1","0.5","365","0.1","449","0.2403","0.0181","0.03955","0.70205"
"14","20000","3","7","1","0.5","365","0.1","576","0.2255","0.01995","0.03625","0.7183"
"18","20000","3","7","1","0.5","365","0.1","623","0.23395","0.0163","0.0339","0.71585"
"8","20000","3","7","1","0.5","365","0.1","615","0.2432","0.01395","0.02855","0.7143"
"2","20000","3","7","1","0.5","365","0.1","622","0.2365","0.01785","0.03105","0.7146"
"21","20000","3","7","1","0.5","365","0.1","418","0.26295","0.01995","0.03195","0.68515"
"9","20000","3","7","1","0.5","365","0.1","515","0.2226","0.01565","0.0357","0.72605"
"3","20000","3","7","1","0.5","365","0.1","613","0.24315","0.01455","0.031","0.7113"
"20","20000","3","7","1","0.5","365","0.1","615","0.78355","0","0","0.21645"
"18","20000","3","7","1","0.5","365","0.1","624","0.2309","0.0177","0.0343","0.7171"
"28","20000","3","7","1","0.5","365","0.1","518","0.24225","0.0167","0.0293","0.71175"
"9","20000","3","7","1","0.5","365","0.1","516","0.21885","0.01815","0.03405","0.72895"
"19","20000","3","7","1","0.5","365","0.1","517","0.23085","0.01625","0.0362","0.7167"
"6","20000","3","7","1","0.5","365","0.1","593","0.2524","0.01575","0.03025","0.7016"
"3","20000","3","7","1","0.5","365","0.1","614","0.2404","0.01465","0.03155","0.7134"
