"t","S","E","I","R"
643,0.2298,0.01405,0.02955,0.7266
644,0.2268,0.0151,0.03015,0.72795
645,0.2322,0.01265,0.03025,0.7249
646,0.229,0.01475,0.02965,0.7266
647,0.2319,0.0141,0.028,0.726
648,0.22975,0.0151,0.0273,0.72785
649,0.2334,0.0136,0.02695,0.72605
650,0.23145,0.0147,0.0265,0.72735
651,0.2358,0.01355,0.02675,0.7239
652,0.2333,0.0159,0.0265,0.7243
653,0.23745,0.014,0.02645,0.7221
654,0.23465,0.01465,0.0271,0.7236
655,0.2396,0.0127,0.0282,0.7195
656,0.23625,0.01495,0.02815,0.72065
657,0.2405,0.01285,0.0287,0.71795
658,0.2381,0.0142,0.02885,0.71885
659,0.24215,0.0124,0.0296,0.71585
660,0.238,0.01535,0.029,0.71765
661,0.2411,0.01415,0.02885,0.7159
662,0.239,0.01555,0.0279,0.71755
663,0.24225,0.0141,0.02735,0.7163
664,0.2399,0.01465,0.0284,0.71705
665,0.24465,0.01255,0.02895,0.71385
666,0.2407,0.0151,0.02885,0.71535
667,0.2443,0.0144,0.0292,0.7121
668,0.23995,0.01765,0.02925,0.71315
669,0.2435,0.0161,0.02925,0.71115
670,0.24,0.01855,0.0297,0.71175
671,0.24415,0.0159,0.03,0.70995
672,0.2405,0.01715,0.0303,0.71205
673,0.24455,0.01445,0.03045,0.71055
674,0.241,0.01655,0.03035,0.7121
675,0.24415,0.0153,0.02995,0.7106
676,0.2415,0.0169,0.03015,0.71145
677,0.24605,0.01485,0.03065,0.70845
678,0.24305,0.0159,0.0308,0.71025
679,0.24715,0.01415,0.03085,0.70785
680,0.2448,0.01565,0.03095,0.7086
681,0.24885,0.0134,0.0312,0.70655
682,0.24605,0.0153,0.0307,0.70795
683,0.24875,0.01305,0.0316,0.7066
684,0.24465,0.0158,0.0309,0.70865
685,0.24705,0.01475,0.03125,0.70695
686,0.24285,0.0169,0.0317,0.70855
687,0.24725,0.01495,0.0315,0.7063
688,0.2419,0.01815,0.0321,0.70785
689,0.24435,0.0161,0.03285,0.7067
690,0.23975,0.01835,0.03345,0.70845
691,0.2428,0.0165,0.03235,0.70835
692,0.2389,0.01795,0.0334,0.70975
693,0.24095,0.0166,0.03265,0.7098
694,0.23615,0.0197,0.03185,0.7123
695,0.2392,0.0181,0.03155,0.71115
696,0.23515,0.0195,0.03215,0.7132
697,0.2384,0.01635,0.0331,0.71215
698,0.2336,0.01875,0.03455,0.7131
699,0.2366,0.017,0.0345,0.7119
700,0.23195,0.01905,0.0347,0.7143
701,0.23555,0.0181,0.03445,0.7119
702,0.2326,0.01865,0.0342,0.71455
703,0.236,0.01695,0.03405,0.713
704,0.23195,0.01865,0.03285,0.71655
705,0.2357,0.0164,0.03215,0.71575
706,0.232,0.0178,0.0333,0.7169
707,0.2351,0.01655,0.03175,0.7166
708,0.2321,0.0181,0.03065,0.71915
709,0.2353,0.0164,0.03075,0.71755
710,0.23225,0.01735,0.0319,0.7185
711,0.2353,0.015,0.0325,0.7172
712,0.23165,0.0174,0.032,0.71895
713,0.23505,0.01555,0.03265,0.71675
714,0.23145,0.01725,0.03175,0.71955
715,0.2351,0.01505,0.0322,0.71765
716,0.2319,0.01635,0.0316,0.72015
717,0.23585,0.0152,0.0305,0.71845
718,0.23125,0.0182,0.03065,0.7199
719,0.23385,0.01655,0.03115,0.71845
720,0.23045,0.01835,0.0301,0.7211
721,0.23385,0.01665,0.031,0.7185
722,0.2313,0.01755,0.032,0.71915
723,0.23475,0.0165,0.0311,0.71765
724,0.23115,0.0177,0.0308,0.72035
725,0.2346,0.01555,0.03055,0.7193
726,0.23065,0.0177,0.0303,0.72135
727,0.23405,0.01515,0.0312,0.7196
728,0.23095,0.01835,0.03005,0.72065
729,0.23455,0.0161,0.0299,0.71945
730,0.23135,0.0168,0.0309,0.72095
