"t","S","E","I","R"
642,0.22415,0.01705,0.0316,0.7272
643,0.2274,0.01575,0.03145,0.7254
644,0.22315,0.01795,0.03135,0.72755
645,0.2269,0.0158,0.03225,0.72505
646,0.2235,0.01745,0.0328,0.72625
647,0.2269,0.0149,0.03325,0.72495
648,0.2242,0.0163,0.03255,0.72695
649,0.22875,0.0142,0.03285,0.7242
650,0.22505,0.0165,0.03275,0.7257
651,0.22965,0.01545,0.032,0.7229
652,0.2271,0.0168,0.0321,0.724
653,0.2313,0.01485,0.03215,0.7217
654,0.2283,0.0167,0.03255,0.72245
655,0.2321,0.01445,0.033,0.72045
656,0.22805,0.0165,0.03285,0.7226
657,0.23275,0.01365,0.03275,0.72085
658,0.2284,0.01695,0.03225,0.7224
659,0.23165,0.0161,0.03195,0.7203
660,0.2274,0.018,0.0324,0.7222
661,0.2299,0.01625,0.033,0.72085
662,0.22655,0.0173,0.03305,0.7231
663,0.23025,0.01405,0.03415,0.72155
664,0.22745,0.0161,0.0335,0.72295
665,0.23125,0.01395,0.0334,0.7214
666,0.22815,0.01585,0.0315,0.7245
667,0.23185,0.01425,0.0316,0.7223
668,0.2285,0.01615,0.0317,0.72365
669,0.2319,0.0146,0.03125,0.72225
670,0.22785,0.0172,0.03045,0.7245
671,0.23225,0.016,0.0303,0.72145
672,0.2303,0.016,0.03155,0.72215
673,0.23385,0.0141,0.0317,0.72035
674,0.23075,0.0157,0.03155,0.722
675,0.2346,0.0139,0.0311,0.7204
676,0.2302,0.01715,0.03025,0.7224
677,0.23405,0.0148,0.0304,0.72075
678,0.23005,0.0169,0.03005,0.723
679,0.23315,0.01545,0.02975,0.72165
680,0.22925,0.01655,0.0306,0.7236
681,0.23335,0.01515,0.0313,0.7202
682,0.2291,0.0169,0.03115,0.72285
683,0.2328,0.01445,0.03135,0.7214
684,0.2287,0.0163,0.03115,0.72385
685,0.23265,0.0147,0.03035,0.7223
686,0.22785,0.0177,0.02995,0.7245
687,0.2311,0.01545,0.03075,0.7227
688,0.2265,0.0177,0.03125,0.72455
689,0.2301,0.01525,0.0324,0.72225
690,0.2269,0.0163,0.03265,0.72415
691,0.2303,0.0146,0.0328,0.7223
692,0.22725,0.0169,0.03175,0.7241
693,0.232,0.0155,0.03205,0.72045
694,0.22805,0.0179,0.0315,0.72255
695,0.2325,0.0159,0.03155,0.72005
696,0.229,0.0171,0.0318,0.7221
697,0.23375,0.01385,0.03375,0.71865
698,0.22975,0.01705,0.0339,0.7193
699,0.2354,0.01495,0.03325,0.7164
700,0.23255,0.0166,0.03265,0.7182
701,0.2361,0.0146,0.03245,0.71685
702,0.23275,0.01615,0.0324,0.7187
703,0.23595,0.0144,0.03155,0.7181
704,0.2326,0.0158,0.0324,0.7192
705,0.2367,0.01435,0.03155,0.7174
706,0.2331,0.016,0.03155,0.71935
707,0.2374,0.0138,0.0319,0.7169
708,0.23315,0.01625,0.0311,0.7195
709,0.23805,0.01505,0.0306,0.7163
710,0.2341,0.0171,0.03025,0.71855
711,0.23835,0.01495,0.03155,0.71515
712,0.2363,0.0158,0.03115,0.71675
713,0.2406,0.01415,0.0307,0.71455
714,0.23775,0.01465,0.03155,0.71605
715,0.2417,0.0134,0.0309,0.714
716,0.23665,0.01625,0.03115,0.71595
717,0.24095,0.0147,0.0313,0.71305
718,0.2388,0.0154,0.03125,0.71455
719,0.24325,0.01365,0.03275,0.71035
720,0.2399,0.01545,0.03245,0.7122
721,0.24465,0.01395,0.03195,0.70945
722,0.24155,0.01505,0.03145,0.71195
723,0.24555,0.0143,0.031,0.70915
724,0.2418,0.0169,0.03,0.7113
725,0.24635,0.0153,0.0305,0.70785
726,0.2431,0.0168,0.0306,0.7095
727,0.24785,0.01435,0.0312,0.7066
728,0.2432,0.0167,0.0315,0.7086
729,0.2484,0.0144,0.03175,0.70545
730,0.2443,0.0163,0.0326,0.7068
