"t","S","E","I","R"
643,0.2334,0.0162,0.0342,0.7162
644,0.2295,0.01805,0.03415,0.7183
645,0.23335,0.01595,0.0343,0.7164
646,0.2293,0.0176,0.03425,0.71885
647,0.23255,0.0155,0.03515,0.7168
648,0.22855,0.0173,0.0357,0.71845
649,0.2323,0.015,0.03545,0.71725
650,0.22855,0.01765,0.035,0.7188
651,0.2307,0.0168,0.0339,0.7186
652,0.22775,0.01855,0.03305,0.72065
653,0.23155,0.01605,0.0333,0.7191
654,0.2264,0.0182,0.0334,0.722
655,0.2295,0.01645,0.03255,0.7215
656,0.22525,0.0187,0.0321,0.72395
657,0.2276,0.01675,0.03165,0.724
658,0.22425,0.0174,0.03285,0.7255
659,0.2284,0.0154,0.0323,0.7239
660,0.22405,0.0178,0.0323,0.72585
661,0.22605,0.0164,0.032,0.72555
662,0.2236,0.01795,0.03035,0.7281
663,0.2274,0.01565,0.0302,0.72675
664,0.22365,0.0169,0.03145,0.728
665,0.22675,0.0151,0.03145,0.7267
666,0.22405,0.0166,0.03105,0.7283
667,0.2281,0.01375,0.032,0.72615
668,0.225,0.0155,0.03155,0.72795
669,0.2273,0.014,0.03165,0.72705
670,0.22325,0.0161,0.03185,0.7288
671,0.2274,0.01475,0.03145,0.7264
672,0.22345,0.01735,0.0314,0.7278
673,0.22685,0.01495,0.0321,0.7261
674,0.22405,0.01565,0.0317,0.7286
675,0.22835,0.01385,0.0316,0.7262
676,0.2245,0.01545,0.03235,0.7277
677,0.22795,0.0141,0.03175,0.7262
678,0.2241,0.0168,0.03085,0.72825
679,0.2287,0.01455,0.03105,0.7257
680,0.2253,0.01615,0.0317,0.72685
681,0.22935,0.01475,0.03125,0.72465
682,0.22685,0.0149,0.0314,0.72685
683,0.23045,0.01345,0.03065,0.72545
684,0.2267,0.01565,0.03075,0.7269
685,0.2303,0.0143,0.0296,0.7258
686,0.2282,0.0157,0.03,0.7261
687,0.232,0.01345,0.0307,0.72385
688,0.22735,0.01645,0.0307,0.7255
689,0.23215,0.0146,0.0299,0.72335
690,0.2288,0.01605,0.03025,0.7249
691,0.2327,0.0139,0.03005,0.72335
692,0.2293,0.01555,0.02955,0.7256
693,0.23285,0.01415,0.02945,0.72355
694,0.23095,0.01525,0.02895,0.72485
695,0.23485,0.01285,0.03015,0.72215
696,0.2314,0.016,0.0298,0.7228
697,0.2365,0.0137,0.03005,0.71975
698,0.23305,0.01605,0.0289,0.722
699,0.23825,0.0144,0.0289,0.71845
700,0.2351,0.01585,0.0295,0.71955
701,0.2399,0.0138,0.02905,0.71725
702,0.2369,0.01575,0.02895,0.7184
703,0.2416,0.0135,0.02895,0.71595
704,0.2374,0.01625,0.0288,0.71755
705,0.24135,0.01465,0.028,0.716
706,0.23705,0.01685,0.0287,0.7174
707,0.24055,0.0153,0.02955,0.7146
708,0.2373,0.01705,0.0303,0.71535
709,0.24155,0.01505,0.0308,0.7126
710,0.2383,0.017,0.03055,0.71415
711,0.24175,0.01555,0.03065,0.71205
712,0.2374,0.01805,0.03095,0.7136
713,0.2422,0.01445,0.03195,0.7114
714,0.23825,0.01685,0.03205,0.71285
715,0.2413,0.0162,0.0314,0.7111
716,0.23775,0.0171,0.03245,0.7127
717,0.2412,0.0152,0.0325,0.7111
718,0.2366,0.0173,0.03265,0.71345
719,0.24015,0.01625,0.03185,0.71175
720,0.23635,0.0185,0.0312,0.71395
721,0.2408,0.0163,0.031,0.7119
722,0.2369,0.01755,0.0309,0.71465
723,0.24055,0.01615,0.0304,0.7129
724,0.2366,0.0172,0.03205,0.71415
725,0.24105,0.01535,0.0317,0.7119
726,0.23795,0.01685,0.0313,0.7139
727,0.24205,0.01515,0.03115,0.71165
728,0.23805,0.0177,0.0312,0.71305
729,0.2415,0.01575,0.03205,0.7107
730,0.2375,0.01755,0.0319,0.71305
