"t","S","E","I","R"
643,0.2393,0.01475,0.02715,0.7188
644,0.2369,0.0156,0.02725,0.72025
645,0.24195,0.0134,0.0275,0.71715
646,0.23915,0.01525,0.0269,0.7187
647,0.2426,0.01365,0.0274,0.71635
648,0.24015,0.0138,0.0284,0.71765
649,0.24315,0.01215,0.02825,0.71645
650,0.2389,0.01525,0.02765,0.7182
651,0.2429,0.0136,0.0278,0.7157
652,0.23935,0.0154,0.02835,0.7169
653,0.24405,0.01405,0.02745,0.71445
654,0.242,0.01515,0.028,0.71485
655,0.2462,0.0133,0.02745,0.71305
656,0.2435,0.0148,0.0278,0.7139
657,0.2473,0.0136,0.02705,0.71205
658,0.24445,0.0156,0.0267,0.71325
659,0.2486,0.013,0.02735,0.71105
660,0.24525,0.0153,0.0272,0.71225
661,0.2498,0.01325,0.027,0.70995
662,0.2475,0.0151,0.0269,0.7105
663,0.25225,0.0132,0.0276,0.70695
664,0.24945,0.0146,0.0278,0.70815
665,0.25305,0.0132,0.027,0.70675
666,0.24875,0.01525,0.0273,0.7087
667,0.25315,0.0137,0.02785,0.7053
668,0.25,0.0156,0.02785,0.70655
669,0.2537,0.0133,0.02825,0.70475
670,0.2503,0.01555,0.0282,0.70595
671,0.2543,0.0142,0.0277,0.7038
672,0.25115,0.01645,0.02715,0.70525
673,0.25525,0.0135,0.02855,0.7027
674,0.25255,0.01465,0.02875,0.70405
675,0.2571,0.01355,0.0279,0.70145
676,0.25315,0.01535,0.0277,0.7038
677,0.2575,0.01335,0.02785,0.7013
678,0.25445,0.01445,0.02795,0.70315
679,0.2583,0.0128,0.0283,0.7006
680,0.2544,0.01495,0.02875,0.7019
681,0.25895,0.0137,0.0282,0.69915
682,0.2561,0.0151,0.02805,0.70075
683,0.2591,0.01405,0.0277,0.69915
684,0.25415,0.0175,0.0278,0.70055
685,0.25755,0.01575,0.0279,0.6988
686,0.25335,0.0183,0.0284,0.69995
687,0.256,0.01615,0.02945,0.6984
688,0.253,0.0173,0.0304,0.6993
689,0.2565,0.0161,0.0306,0.6968
690,0.25215,0.0188,0.03065,0.6984
691,0.2559,0.01605,0.03215,0.6959
692,0.2509,0.01855,0.03225,0.6983
693,0.25475,0.0159,0.0327,0.69665
694,0.24965,0.01945,0.0326,0.6983
695,0.2544,0.01615,0.03355,0.6959
696,0.25055,0.0173,0.03405,0.6981
697,0.2538,0.01645,0.0327,0.69705
698,0.2478,0.01985,0.033,0.69935
699,0.25095,0.01765,0.03275,0.69865
700,0.246,0.02035,0.03365,0.7
701,0.2504,0.01855,0.033,0.69805
702,0.2459,0.01995,0.034,0.70015
703,0.2494,0.0169,0.0349,0.6988
704,0.24455,0.02,0.03505,0.7004
705,0.24785,0.0185,0.0348,0.69885
706,0.24225,0.0214,0.03505,0.7013
707,0.24615,0.01895,0.0349,0.7
708,0.2409,0.021,0.0363,0.7018
709,0.2456,0.01825,0.0371,0.69905
710,0.23915,0.02165,0.0372,0.702
711,0.24195,0.01905,0.038,0.701
712,0.23655,0.02185,0.0373,0.7043
713,0.23875,0.01975,0.0375,0.704
714,0.23285,0.0226,0.0377,0.70685
715,0.2359,0.0197,0.0385,0.7059
716,0.23095,0.0212,0.0392,0.70865
717,0.2344,0.01865,0.0396,0.70735
718,0.22975,0.0207,0.03935,0.7102
719,0.2331,0.01875,0.0381,0.71005
720,0.22675,0.0223,0.0386,0.71235
721,0.2303,0.02075,0.0373,0.71165
722,0.22565,0.02165,0.0387,0.714
723,0.2293,0.01905,0.03895,0.7127
724,0.2253,0.0214,0.0387,0.7146
725,0.2299,0.01825,0.0399,0.71195
726,0.22505,0.02005,0.0405,0.7144
727,0.2285,0.018,0.0406,0.7129
728,0.2232,0.02155,0.03995,0.7153
729,0.2264,0.0186,0.0403,0.7147
730,0.22105,0.02075,0.0389,0.7193
