"t","S","E","I","R"
642,0.21825,0.01935,0.04005,0.72235
643,0.2215,0.0168,0.0406,0.7211
644,0.21725,0.01895,0.03955,0.72425
645,0.22095,0.0169,0.0391,0.72305
646,0.2171,0.01845,0.0385,0.72595
647,0.22025,0.0171,0.0381,0.72455
648,0.2164,0.01925,0.03725,0.7271
649,0.21925,0.01695,0.0371,0.7267
650,0.21465,0.0193,0.0368,0.72925
651,0.2194,0.01645,0.03705,0.7271
652,0.2139,0.0187,0.0365,0.7309
653,0.21745,0.01505,0.0369,0.7306
654,0.2142,0.01705,0.03535,0.7334
655,0.21835,0.0149,0.0358,0.73095
656,0.21495,0.01725,0.0348,0.733
657,0.2188,0.01515,0.0344,0.73165
658,0.21445,0.018,0.0336,0.73395
659,0.21845,0.0157,0.03235,0.7335
660,0.2151,0.01735,0.0319,0.73565
661,0.2185,0.0151,0.03285,0.73355
662,0.21435,0.0169,0.0324,0.73635
663,0.21785,0.01505,0.0328,0.7343
664,0.2143,0.017,0.03285,0.73585
665,0.21765,0.01515,0.03265,0.73455
666,0.21435,0.01675,0.03235,0.73655
667,0.2169,0.0153,0.03215,0.73565
668,0.214,0.01615,0.0326,0.73725
669,0.2179,0.01455,0.0318,0.73575
670,0.2141,0.01675,0.0317,0.73745
671,0.21705,0.0147,0.03145,0.7368
672,0.2142,0.01655,0.0308,0.73845
673,0.21975,0.01385,0.03125,0.73515
674,0.2169,0.01435,0.0302,0.73855
675,0.22125,0.013,0.02875,0.737
676,0.21825,0.0154,0.02785,0.7385
677,0.2212,0.01415,0.0283,0.73635
678,0.2182,0.0153,0.0287,0.7378
679,0.2225,0.01245,0.02935,0.7357
680,0.22005,0.01355,0.0298,0.7366
681,0.2238,0.0124,0.0299,0.7339
682,0.2206,0.0143,0.0296,0.7355
683,0.2258,0.01295,0.0292,0.73205
684,0.22255,0.0162,0.02845,0.7328
685,0.2266,0.0152,0.0283,0.7299
686,0.22435,0.01615,0.02815,0.73135
687,0.22825,0.0133,0.0292,0.72925
688,0.2248,0.0153,0.0287,0.7312
689,0.2283,0.01285,0.02795,0.7309
690,0.22555,0.0142,0.0279,0.73235
691,0.2288,0.01295,0.0283,0.72995
692,0.22655,0.0143,0.02805,0.7311
693,0.2302,0.01275,0.02815,0.7289
694,0.22775,0.01365,0.029,0.7296
695,0.23135,0.0125,0.0283,0.72785
696,0.22825,0.01525,0.02735,0.72915
697,0.2321,0.0137,0.02695,0.72725
698,0.2314,0.0134,0.0275,0.7277
699,0.2349,0.01165,0.02815,0.7253
700,0.232,0.01325,0.02855,0.7262
701,0.2358,0.0115,0.02865,0.72405
702,0.2328,0.0135,0.0286,0.7251
703,0.2367,0.0123,0.0279,0.7231
704,0.23535,0.01325,0.0268,0.7246
705,0.2389,0.01195,0.0265,0.72265
706,0.2361,0.0127,0.0273,0.7239
707,0.2394,0.0122,0.0268,0.7216
708,0.23575,0.01445,0.0267,0.7231
709,0.24025,0.0123,0.0274,0.72005
710,0.23735,0.01455,0.0264,0.7217
711,0.241,0.014,0.0256,0.7194
712,0.2393,0.01495,0.0256,0.72015
713,0.2429,0.0132,0.0257,0.7182
714,0.2406,0.014,0.02605,0.71935
715,0.2439,0.0133,0.02535,0.71745
716,0.2409,0.0155,0.0259,0.7177
717,0.24475,0.0132,0.0272,0.71485
718,0.2422,0.0148,0.0268,0.7162
719,0.24665,0.01315,0.02655,0.71365
720,0.2444,0.0138,0.02725,0.71455
721,0.24875,0.0124,0.02715,0.7117
722,0.24465,0.0149,0.02705,0.7134
723,0.25005,0.0132,0.0265,0.71025
724,0.2468,0.01445,0.02725,0.7115
725,0.2508,0.0123,0.02765,0.70925
726,0.247,0.01535,0.0271,0.71055
727,0.2508,0.01445,0.0279,0.70685
728,0.2468,0.01705,0.02755,0.7086
729,0.2514,0.0151,0.0268,0.7067
730,0.24775,0.01675,0.027,0.7085
