"t","S","E","I","R"
643,0.23475,0.0165,0.03205,0.7167
644,0.23125,0.01725,0.0326,0.7189
645,0.2354,0.0151,0.0334,0.7161
646,0.2313,0.0164,0.0342,0.7181
647,0.23535,0.01475,0.0342,0.7157
648,0.22975,0.0178,0.03425,0.7182
649,0.23375,0.0157,0.0337,0.71685
650,0.23055,0.01665,0.0338,0.719
651,0.23425,0.01575,0.0327,0.7173
652,0.2302,0.0175,0.03175,0.72055
653,0.234,0.0155,0.03145,0.71905
654,0.23025,0.01695,0.0316,0.7212
655,0.23465,0.01575,0.03155,0.71805
656,0.2316,0.01715,0.0323,0.71895
657,0.2366,0.01525,0.0315,0.71665
658,0.23355,0.0167,0.0305,0.71925
659,0.23705,0.01585,0.0294,0.7177
660,0.2334,0.017,0.031,0.7186
661,0.23665,0.014,0.033,0.71635
662,0.2337,0.01605,0.0329,0.71735
663,0.2373,0.01455,0.0325,0.71565
664,0.2332,0.0172,0.03115,0.71845
665,0.23665,0.0148,0.03195,0.7166
666,0.23355,0.0159,0.0319,0.71865
667,0.23665,0.01365,0.0326,0.7171
668,0.2329,0.0157,0.032,0.7194
669,0.237,0.01535,0.0315,0.71615
670,0.23325,0.01825,0.03045,0.71805
671,0.23705,0.01645,0.0304,0.7161
672,0.2322,0.01825,0.0309,0.71865
673,0.2355,0.0165,0.0313,0.7167
674,0.231,0.01865,0.03165,0.7187
675,0.2351,0.01615,0.03215,0.7166
676,0.23045,0.01865,0.03215,0.71875
677,0.2341,0.016,0.03295,0.71695
678,0.2303,0.0184,0.03275,0.71855
679,0.2348,0.01645,0.0331,0.71565
680,0.23115,0.01785,0.03425,0.71675
681,0.2349,0.01605,0.03455,0.7145
682,0.2299,0.01915,0.03335,0.7176
683,0.2329,0.01655,0.03415,0.7164
684,0.2294,0.0173,0.0345,0.7188
685,0.2338,0.01565,0.03425,0.7163
686,0.23,0.01855,0.0327,0.71875
687,0.23285,0.0164,0.03145,0.7193
688,0.22975,0.01715,0.03235,0.72075
689,0.23445,0.0145,0.03295,0.7181
690,0.23085,0.01605,0.0333,0.7198
691,0.2345,0.01465,0.0323,0.71855
692,0.23085,0.01645,0.03235,0.72035
693,0.2345,0.0147,0.0318,0.719
694,0.2309,0.0164,0.0322,0.7205
695,0.23475,0.0149,0.03145,0.7189
696,0.2315,0.0159,0.03195,0.72065
697,0.23635,0.0144,0.03145,0.7178
698,0.2336,0.01545,0.0314,0.71955
699,0.2389,0.0135,0.0314,0.7162
700,0.23695,0.0152,0.0308,0.71705
701,0.2409,0.01365,0.03105,0.7144
702,0.23705,0.016,0.02995,0.717
703,0.2413,0.0145,0.03025,0.71395
704,0.23805,0.0162,0.0303,0.71545
705,0.2434,0.01325,0.0308,0.71255
706,0.2407,0.0152,0.02995,0.71415
707,0.2448,0.0132,0.02975,0.71225
708,0.24045,0.01595,0.0299,0.7137
709,0.24365,0.0149,0.0299,0.71155
710,0.2404,0.0165,0.0301,0.713
711,0.24505,0.0146,0.02975,0.7106
712,0.24215,0.01635,0.0294,0.7121
713,0.24545,0.01415,0.0301,0.7103
714,0.2423,0.01595,0.03085,0.7109
715,0.24705,0.0141,0.0299,0.70895
716,0.24345,0.01655,0.0294,0.7106
717,0.2471,0.0145,0.0297,0.7087
718,0.24415,0.0168,0.0293,0.70975
719,0.24895,0.01435,0.0303,0.7064
720,0.24555,0.01585,0.02965,0.70895
721,0.2498,0.01325,0.03,0.70695
722,0.2464,0.01555,0.03025,0.7078
723,0.2511,0.0131,0.03035,0.70545
724,0.2472,0.01495,0.03045,0.7074
725,0.25165,0.01385,0.03015,0.70435
726,0.2481,0.01615,0.02995,0.7058
727,0.25325,0.0142,0.0297,0.70285
728,0.24885,0.0164,0.0299,0.70485
729,0.25275,0.015,0.0298,0.70245
730,0.24835,0.01795,0.02935,0.70435
