"t","S","E","I","R"
643,0.23585,0.01395,0.0299,0.7203
644,0.2332,0.01495,0.0305,0.72135
645,0.23635,0.0141,0.0302,0.71935
646,0.2332,0.0165,0.0308,0.7195
647,0.237,0.01535,0.03015,0.7175
648,0.2336,0.0162,0.03025,0.71995
649,0.23815,0.01495,0.02985,0.71705
650,0.2338,0.0172,0.02975,0.71925
651,0.2374,0.01625,0.0289,0.71745
652,0.2345,0.0168,0.02915,0.71955
653,0.23805,0.0141,0.03085,0.717
654,0.2357,0.0153,0.0312,0.7178
655,0.23945,0.0136,0.03135,0.7156
656,0.2361,0.01495,0.03105,0.7179
657,0.23955,0.0135,0.03125,0.7157
658,0.236,0.0159,0.0302,0.7179
659,0.24035,0.01335,0.0302,0.7161
660,0.237,0.015,0.02985,0.71815
661,0.24105,0.0136,0.02985,0.7155
662,0.2376,0.01585,0.03,0.71655
663,0.2401,0.01475,0.02955,0.7156
664,0.2361,0.0169,0.0287,0.7183
665,0.2392,0.01495,0.02905,0.7168
666,0.23635,0.0163,0.0287,0.71865
667,0.2411,0.01385,0.0303,0.71475
668,0.2368,0.0155,0.03045,0.71725
669,0.24005,0.01445,0.03105,0.71445
670,0.236,0.0173,0.03035,0.71635
671,0.23885,0.0161,0.03065,0.7144
672,0.23525,0.018,0.0307,0.71605
673,0.238,0.01655,0.03095,0.7145
674,0.2352,0.01815,0.03055,0.7161
675,0.239,0.0156,0.03055,0.71485
676,0.2357,0.0164,0.0312,0.7167
677,0.2389,0.01485,0.03125,0.715
678,0.2349,0.01715,0.03085,0.7171
679,0.23905,0.015,0.03125,0.7147
680,0.23545,0.01715,0.03165,0.71575
681,0.23895,0.01535,0.0317,0.714
682,0.2353,0.01705,0.0317,0.71595
683,0.2393,0.01505,0.03195,0.7137
684,0.2362,0.01685,0.03145,0.7155
685,0.23965,0.0149,0.03245,0.713
686,0.2354,0.01725,0.0328,0.71455
687,0.2386,0.0167,0.0316,0.7131
688,0.23295,0.01945,0.03245,0.71515
689,0.2369,0.01665,0.03285,0.7136
690,0.2333,0.0186,0.03285,0.71525
691,0.2365,0.01645,0.03345,0.7136
692,0.2331,0.01785,0.03355,0.7155
693,0.2366,0.0158,0.03415,0.71345
694,0.23255,0.01745,0.0339,0.7161
695,0.23745,0.01555,0.0339,0.7131
696,0.23335,0.0178,0.03385,0.715
697,0.2366,0.0158,0.03395,0.71365
698,0.23325,0.0178,0.0328,0.71615
699,0.23665,0.01635,0.0328,0.7142
700,0.2317,0.0188,0.0325,0.717
701,0.23615,0.01645,0.03265,0.71475
702,0.2319,0.01875,0.03145,0.7179
703,0.23585,0.01645,0.0316,0.7161
704,0.23225,0.0175,0.0324,0.71785
705,0.2374,0.01475,0.03265,0.7152
706,0.2339,0.01665,0.0321,0.71735
707,0.2371,0.0149,0.03225,0.71575
708,0.23295,0.01745,0.03205,0.71755
709,0.23835,0.0149,0.03245,0.7143
710,0.2347,0.0172,0.033,0.7151
711,0.2388,0.0148,0.0331,0.7133
712,0.2345,0.01755,0.0325,0.71545
713,0.2389,0.0156,0.03275,0.71275
714,0.2361,0.01665,0.03255,0.7147
715,0.24145,0.01365,0.03325,0.71165
716,0.2373,0.01635,0.03225,0.7141
717,0.24265,0.01475,0.03225,0.71035
718,0.23835,0.01795,0.0317,0.712
719,0.24215,0.0158,0.0314,0.71065
720,0.2386,0.0161,0.03135,0.71395
721,0.24155,0.0144,0.03155,0.7125
722,0.2383,0.01535,0.0321,0.71425
723,0.24195,0.0138,0.03135,0.7129
724,0.23755,0.0161,0.03115,0.7152
725,0.24085,0.0151,0.02955,0.7145
726,0.2368,0.0162,0.02955,0.71745
727,0.2413,0.01445,0.0291,0.71515
728,0.2367,0.017,0.0291,0.7172
729,0.2402,0.015,0.0301,0.7147
730,0.2367,0.01685,0.0298,0.71665
