"t","S","E","I","R"
641,0.2299,0.0173,0.03555,0.71725
642,0.2263,0.01905,0.0353,0.71935
643,0.23,0.01645,0.0353,0.71825
644,0.22525,0.01915,0.0345,0.7211
645,0.22775,0.0168,0.03495,0.7205
646,0.2226,0.0198,0.03445,0.72315
647,0.2255,0.01755,0.0348,0.72215
648,0.2212,0.01855,0.0361,0.72415
649,0.2254,0.01665,0.0361,0.72185
650,0.22125,0.0181,0.0356,0.72505
651,0.22455,0.01635,0.03615,0.72295
652,0.22005,0.01875,0.03615,0.72505
653,0.2239,0.01515,0.0367,0.72425
654,0.21965,0.01735,0.0364,0.7266
655,0.2231,0.01645,0.03525,0.7252
656,0.2195,0.01745,0.03555,0.7275
657,0.2224,0.01585,0.0344,0.72735
658,0.21905,0.01715,0.03325,0.73055
659,0.22235,0.01515,0.0335,0.729
660,0.2195,0.016,0.03345,0.73105
661,0.22365,0.01475,0.033,0.7286
662,0.22115,0.0151,0.03285,0.7309
663,0.2258,0.01315,0.0327,0.72835
664,0.22305,0.0148,0.03195,0.7302
665,0.22605,0.01465,0.03095,0.72835
666,0.2223,0.0174,0.02945,0.73085
667,0.22695,0.0149,0.03,0.72815
668,0.2239,0.016,0.02925,0.73085
669,0.22775,0.01355,0.03015,0.72855
670,0.2242,0.01635,0.03005,0.7294
671,0.22845,0.01395,0.0298,0.7278
672,0.2258,0.01555,0.02975,0.7289
673,0.22915,0.014,0.0295,0.72735
674,0.22625,0.01475,0.03035,0.72865
675,0.23025,0.0138,0.0302,0.72575
676,0.2271,0.0161,0.0293,0.7275
677,0.2311,0.01455,0.0291,0.72525
678,0.22795,0.0165,0.02905,0.7265
679,0.23135,0.0148,0.02935,0.7245
680,0.2286,0.0151,0.0293,0.727
681,0.2327,0.0138,0.0289,0.7246
682,0.23,0.0155,0.0287,0.7258
683,0.23425,0.0138,0.0288,0.72315
684,0.23075,0.01565,0.02895,0.72465
685,0.23425,0.0135,0.0299,0.72235
686,0.2308,0.0157,0.02975,0.72375
687,0.2348,0.013,0.03,0.7222
688,0.2303,0.01595,0.02915,0.7246
689,0.23535,0.0143,0.0297,0.72065
690,0.2318,0.0161,0.02955,0.72255
691,0.23455,0.01365,0.03015,0.72165
692,0.23205,0.01615,0.03005,0.72175
693,0.2356,0.01475,0.0299,0.71975
694,0.2318,0.01725,0.0293,0.72165
695,0.2352,0.01505,0.0304,0.71935
696,0.2321,0.01705,0.0297,0.72115
697,0.2358,0.0154,0.0301,0.7187
698,0.23225,0.0171,0.0299,0.72075
699,0.2347,0.0158,0.0304,0.7191
700,0.2317,0.017,0.0303,0.721
701,0.23645,0.01375,0.0308,0.719
702,0.23315,0.01525,0.03105,0.72055
703,0.23745,0.0127,0.03085,0.719
704,0.23395,0.01395,0.0314,0.7207
705,0.23745,0.0129,0.0312,0.71845
706,0.23315,0.01615,0.0303,0.7204
707,0.23695,0.0142,0.02965,0.7192
708,0.23325,0.0159,0.02965,0.7212
709,0.2378,0.014,0.0298,0.7184
710,0.2345,0.0156,0.02925,0.72065
711,0.2378,0.01335,0.0294,0.71945
712,0.23475,0.0149,0.0295,0.72085
713,0.23775,0.0133,0.02945,0.7195
714,0.23505,0.015,0.0295,0.72045
715,0.2386,0.01325,0.02985,0.7183
716,0.2345,0.0151,0.03025,0.72015
717,0.23795,0.01335,0.03005,0.71865
718,0.2347,0.01505,0.03045,0.7198
719,0.23895,0.0143,0.02945,0.7173
720,0.2352,0.0165,0.0299,0.7184
721,0.23915,0.01505,0.0303,0.7155
722,0.2354,0.01685,0.03075,0.717
723,0.2398,0.01485,0.0307,0.71465
724,0.2364,0.01605,0.0312,0.71635
725,0.2402,0.0143,0.0309,0.7146
726,0.23595,0.0173,0.03055,0.7162
727,0.2391,0.01605,0.03115,0.7137
728,0.2358,0.017,0.03255,0.71465
729,0.23945,0.01495,0.03275,0.71285
730,0.2352,0.01775,0.0322,0.71485
