"t","S","E","I","R"
643,0.2305,0.01575,0.02935,0.7244
644,0.2274,0.0167,0.02905,0.72685
645,0.2322,0.0144,0.03,0.7234
646,0.22935,0.0166,0.02905,0.725
647,0.23315,0.0147,0.0293,0.72285
648,0.2303,0.01605,0.0294,0.72425
649,0.23555,0.0141,0.03,0.72035
650,0.2322,0.01625,0.0297,0.72185
651,0.2357,0.0151,0.02935,0.71985
652,0.23235,0.01705,0.02945,0.72115
653,0.23725,0.01425,0.0309,0.7176
654,0.23445,0.01525,0.03085,0.71945
655,0.2384,0.0133,0.03145,0.71685
656,0.23465,0.01575,0.0311,0.7185
657,0.2398,0.014,0.0313,0.7149
658,0.23685,0.0156,0.0316,0.71595
659,0.2401,0.01445,0.03185,0.7136
660,0.23605,0.01695,0.03235,0.71465
661,0.24005,0.0145,0.0323,0.71315
662,0.2365,0.01655,0.03225,0.7147
663,0.2408,0.01485,0.0322,0.71215
664,0.23655,0.01695,0.03305,0.71345
665,0.24085,0.0156,0.0322,0.71135
666,0.23645,0.01735,0.0318,0.7144
667,0.2405,0.01515,0.03255,0.7118
668,0.23705,0.01735,0.0318,0.7138
669,0.2401,0.0149,0.03195,0.71305
670,0.23585,0.01605,0.03205,0.71605
671,0.2394,0.01505,0.03135,0.7142
672,0.23665,0.0167,0.0315,0.71515
673,0.23945,0.01495,0.0315,0.7141
674,0.2354,0.01775,0.0309,0.71595
675,0.2386,0.01555,0.03095,0.7149
676,0.23365,0.01925,0.03055,0.71655
677,0.237,0.0172,0.03065,0.71515
678,0.23375,0.0186,0.0308,0.71685
679,0.23745,0.0161,0.0316,0.71485
680,0.23415,0.01725,0.0316,0.717
681,0.2379,0.01555,0.0312,0.71535
682,0.2343,0.01765,0.0308,0.71725
683,0.2381,0.01595,0.0308,0.71515
684,0.2348,0.0178,0.0304,0.717
685,0.23945,0.01545,0.03045,0.71465
686,0.23605,0.0161,0.03165,0.7162
687,0.23945,0.01495,0.03155,0.71405
688,0.23555,0.01775,0.03015,0.71655
689,0.2392,0.0155,0.03045,0.71485
690,0.23565,0.01715,0.03055,0.71665
691,0.2418,0.01465,0.031,0.71255
692,0.23765,0.01685,0.03065,0.71485
693,0.2418,0.0148,0.0309,0.7125
694,0.23975,0.01535,0.0315,0.7134
695,0.24415,0.0141,0.03145,0.7103
696,0.241,0.01585,0.03135,0.7118
697,0.24475,0.0134,0.0314,0.71045
698,0.2402,0.01655,0.03105,0.7122
699,0.2433,0.01505,0.0302,0.71145
700,0.2399,0.01675,0.02975,0.7136
701,0.24315,0.0153,0.0298,0.71175
702,0.24045,0.0156,0.0303,0.71365
703,0.24585,0.0135,0.0297,0.71095
704,0.2426,0.0153,0.0292,0.7129
705,0.24535,0.0136,0.0294,0.71165
706,0.24125,0.0159,0.02945,0.7134
707,0.2455,0.0142,0.0295,0.7108
708,0.2421,0.01605,0.02895,0.7129
709,0.2461,0.0136,0.02945,0.71085
710,0.24165,0.0164,0.02945,0.7125
711,0.2449,0.0148,0.02935,0.71095
712,0.24225,0.0156,0.0289,0.71325
713,0.2461,0.01325,0.02945,0.7112
714,0.2435,0.0147,0.02865,0.71315
715,0.24785,0.01295,0.02825,0.71095
716,0.2449,0.01425,0.02855,0.7123
717,0.24915,0.01325,0.028,0.7096
718,0.2466,0.01435,0.02855,0.7105
719,0.25225,0.01245,0.0287,0.7066
720,0.24805,0.0152,0.0282,0.70855
721,0.25125,0.01395,0.02875,0.70605
722,0.24715,0.0164,0.029,0.70745
723,0.25195,0.0142,0.02925,0.7046
724,0.2484,0.01605,0.02955,0.706
725,0.25285,0.01445,0.0297,0.703
726,0.24795,0.0171,0.0304,0.70455
727,0.2519,0.01605,0.0299,0.70215
728,0.24835,0.0183,0.0305,0.70285
729,0.2521,0.01585,0.03105,0.701
730,0.24675,0.0182,0.0318,0.70325
