"t","S","E","I","R"
642,0.23985,0.01585,0.0283,0.716
643,0.24365,0.01375,0.02815,0.71445
644,0.2405,0.0156,0.02815,0.71575
645,0.24355,0.01425,0.02715,0.71505
646,0.241,0.01565,0.0269,0.71645
647,0.2445,0.01385,0.02645,0.7152
648,0.24205,0.0145,0.0274,0.71605
649,0.24485,0.01305,0.02745,0.71465
650,0.24195,0.0153,0.02755,0.7152
651,0.2454,0.013,0.0285,0.7131
652,0.24115,0.01575,0.0276,0.7155
653,0.24535,0.01355,0.0282,0.7129
654,0.24105,0.01605,0.0283,0.7146
655,0.2451,0.01425,0.0289,0.71175
656,0.2411,0.0164,0.0283,0.7142
657,0.24535,0.0143,0.0287,0.71165
658,0.2427,0.0148,0.0302,0.7123
659,0.2471,0.0126,0.02945,0.71085
660,0.24365,0.0153,0.0288,0.71225
661,0.2466,0.01395,0.0287,0.71075
662,0.24355,0.01555,0.02875,0.71215
663,0.24615,0.01545,0.0278,0.7106
664,0.24275,0.01685,0.0277,0.7127
665,0.2464,0.0144,0.02795,0.71125
666,0.2436,0.01595,0.0278,0.71265
667,0.24725,0.0131,0.0284,0.71125
668,0.24425,0.0147,0.02835,0.7127
669,0.2475,0.0133,0.0281,0.7111
670,0.2453,0.0144,0.0286,0.7117
671,0.2484,0.013,0.02905,0.70955
672,0.245,0.0162,0.0277,0.7111
673,0.248,0.0148,0.02795,0.70925
674,0.24475,0.0171,0.0277,0.71045
675,0.2488,0.0146,0.02905,0.70755
676,0.2453,0.01695,0.0281,0.70965
677,0.2485,0.01485,0.02865,0.708
678,0.24505,0.01595,0.0292,0.7098
679,0.24765,0.01505,0.0289,0.7084
680,0.2433,0.0168,0.0288,0.7111
681,0.2469,0.0146,0.0293,0.7092
682,0.2445,0.0159,0.02995,0.70965
683,0.2474,0.0142,0.0294,0.709
684,0.2431,0.01635,0.02915,0.7114
685,0.24655,0.01455,0.0286,0.7103
686,0.24395,0.0153,0.02905,0.7117
687,0.24685,0.0143,0.0287,0.71015
688,0.243,0.01625,0.0287,0.71205
689,0.2461,0.01475,0.02825,0.7109
690,0.24205,0.0171,0.02855,0.7123
691,0.24535,0.01595,0.0288,0.7099
692,0.24195,0.01735,0.03005,0.71065
693,0.24555,0.0149,0.03025,0.7093
694,0.2416,0.0171,0.0311,0.7102
695,0.2453,0.015,0.03135,0.70835
696,0.2413,0.01715,0.03045,0.7111
697,0.2456,0.01465,0.03185,0.7079
698,0.24155,0.017,0.03115,0.7103
699,0.2448,0.015,0.03175,0.70845
700,0.2414,0.017,0.03075,0.71085
701,0.244,0.0159,0.0309,0.7092
702,0.2401,0.01785,0.03065,0.7114
703,0.24285,0.0167,0.03025,0.7102
704,0.23945,0.0187,0.02995,0.7119
705,0.24365,0.0165,0.0304,0.70945
706,0.2393,0.0184,0.0311,0.7112
707,0.2428,0.01625,0.03315,0.7078
708,0.2391,0.01815,0.033,0.70975
709,0.24195,0.01705,0.03225,0.70875
710,0.23765,0.01835,0.0333,0.7107
711,0.2403,0.016,0.03425,0.70945
712,0.2354,0.018,0.034,0.7126
713,0.23845,0.01655,0.03395,0.71105
714,0.2333,0.0193,0.033,0.7144
715,0.2372,0.01705,0.03295,0.7128
716,0.2322,0.01925,0.0333,0.71525
717,0.2356,0.01745,0.03355,0.7134
718,0.2315,0.0177,0.0358,0.715
719,0.23655,0.0157,0.0352,0.71255
720,0.23185,0.0179,0.03515,0.7151
721,0.23535,0.0164,0.03515,0.7131
722,0.2303,0.0189,0.0355,0.7153
723,0.2351,0.01595,0.03535,0.7136
724,0.23045,0.0185,0.03425,0.7168
725,0.2354,0.0164,0.0338,0.7144
726,0.2316,0.01835,0.0328,0.71725
727,0.2355,0.0157,0.03295,0.71585
728,0.2315,0.01785,0.0322,0.71845
729,0.2355,0.01575,0.0336,0.71515
730,0.2318,0.0175,0.0325,0.7182
